word,type_name
bathtub,noun
bathtub gin,noun
bathtubs,noun
bathwater,noun
bathyal,adjective
Bathyergidae,noun
Bathyergus,noun
bathymeter,noun
bathymetric,adjective
bathymetry,noun
bathyscaphe,noun
bathysphere,noun
Batidaceae,noun
batik,noun
bating,verb
Batis,noun
batiste,noun
batman,noun
Batna,noun
baton,noun
baton,noun
Baton Rouge,noun
Baton Rouge Bridge,noun
baton twirler,noun
Batrachoididae,noun
batrachomyomachia,noun
Batrachoseps,noun
bats,noun
batsman,noun
battalion,noun
battalions,noun
batten,noun
battened,verb
battening,verb
battens,noun
batter,verb
batter-fried,adjective
battered,verb
batteries,noun
battering,noun
battering,verb
battering ram,noun
batters,verb
battery,noun
battery acid,noun
battery-powered,adjective
batting,noun
batting cage,noun
batting coach,noun
batting glove,noun
batting helmet,noun
batting order,noun
battle,noun
battle cruiser,noun
battle damage,noun
battle dress,noun
battle fatigue,noun
battle flag,noun
battle fleet,noun
battle group,noun
battle line,noun
Battle of Britain,noun
Battle of Puebla,noun
Battle of the Ardennes Bulge,noun
Battle of the Marne,noun
Battle of the Spanish Armada,noun
Battle of Wake,noun
battle of wits,noun
battle plan,noun
battle sight,noun
battle-ax,noun
battle-scarred,adjective
battleaxes,noun
battled,verb
battledore,noun
battlefield,noun
battlefields,noun
battlefront,noun
battleful,adjective
battleground,noun
battlement,noun
battlemented,adjective
battlements,noun
battlers,verb
battles,verb
battles,noun
battleship,noun
battleships,noun
battling,noun
battling,verb
battue,noun
batty,adjective
batwing,noun
bauble,noun
baubles,noun
baud,noun
Baudelaire,noun
Bauhaus,noun
Bauhinia,noun
baulk,verb
baulked,verb
bauxite,noun
bauxitic,adjective
Bavaria,noun
Bavaria,noun
Bavarian,noun
Bavarian,adjective
Bavarian blue,noun
Bavarian cream,noun
bavarians,adjective
bawbee,noun
bawdily,adverb
bawdry,noun
bawdy,adjective
bawl,verb
bawled,verb
bawler,noun
bawling,verb
bawls,verb
bay,noun
bay leaf,noun
bay myrtle,noun
Bay of Bengal,noun
Bay of Biscay,noun
Bay of Fundy,noun
Bay of Naples,noun
bay rum,noun
bay scallop,noun
Bay Stater,noun
bay willow,noun
bay window,noun
baya,noun
Bayard,noun
bayat,noun
bayberry,noun
bayberry wax,noun
bayed,verb
baying,verb
bayonet,noun
bayonets,noun
Bayonne,noun
Bayonne Bridge,noun
bayou,noun
bayous,noun
Bayrut,noun
bays,verb
bays,noun
bazaar,noun
bazaars,noun
bazooka,noun
bazookas,noun
BB,noun
BB,noun
BB gun,noun
bba,noun
bbc,noun
bbs,noun
BC,adverb
BC,adverb
BCE,adverb
bdellium,noun
bdsm,noun
be,verb
be active,verb
be born,verb
be due,verb
be well,verb
be-all and end-all,noun
be—,verb
be—one,verb
be—to,adjective
be’,verb
beach,noun
beach ball,noun
beach erosion,noun
beach flea,noun
beach grass,noun
beach heather,noun
beach house,noun
beach pancake,noun
beach pea,noun
beach plum,noun
beach sand verbena,noun
beach strawberry,noun
beach towel,noun
beach wagon,noun
beachcomber,noun
beached,verb
beached,adjective
beaches,noun
beaches,verb
beachfront,noun
beachhead,noun
beaching,verb
beachwear,noun
beachy,adjective
beacon,noun
Beacon Hill,noun
beacons,noun
bead,noun
bead tree,noun
beaded,adjective
beaded lizard,noun
beading,noun
beading plane,noun
Beadle,noun
Beadle,noun
beadles,noun
beads,noun
beadsman,noun
beady,adjective
beady-eyed,adjective
beagle,noun
beagles,noun
beagling,noun
beak,noun
beaked,adjective
beaked hazelnut,noun
beaked salmon,noun
beaked whale,noun
beaker,noun
beakers,noun
beakless,adjective
beaklike,adjective
beaks,noun
beam,noun
beam balance,noun
beam-ends,noun
beamed,noun
beamers,noun
beaming,noun
beamish,adjective
beams,noun
beamy,adjective
bean,noun
bean caper,noun
bean counter,noun
bean curd,noun
bean dip,noun
bean sprout,noun
bean tostada,noun
bean tree,noun
bean trefoil,noun
bean weevil,noun
bean-shaped,adjective
beanbag,noun
beanfeast,noun
beanie,noun
beans,noun
beanstalk,noun
bear,verb
bear claw,noun
bear cub,noun
bear down,verb
bear down on,verb
bear grass,noun
bear hug,noun
bear market,noun
bear oak,noun
bear up,verb
bear-sized,adjective
bear’,verb
bearable,adjective
bearberry,noun
bearberry willow,noun
beard,noun
beard lichen,noun
beard worm,noun
bearded,verb
bearded,adjective
bearded iris,noun
bearded seal,noun
bearded vulture,noun
bearded wheatgrass,noun
bearding,verb
beardless,adjective
beardless iris,noun
beardowna,adjective
beards,verb
beards,noun
bearer,noun
bearers,noun
bearing,verb
bearing brass,noun
bearing down,verb
bearing down on,verb
bearing up,verb
bearing wall,noun
bearinga,adjective
bearings,verb
bearings down,verb
bearings down on,verb
bearings up,verb
bearish,adjective
bearnaise,noun
bears,verb
bears down,verb
bears down on,verb
bears up,verb
bearskin,noun
beast,noun
beast of burden,noun
beast’,noun
beastlier,adjective
beastliest,adjective
beastliness,noun
beastly,adjective
beasts,noun
beat,verb
beat a retreat,verb
beat around the bush,verb
beat down,verb
beat generation,noun
beat out,verb
beat up,verb
beatable,adjective
beaten,verb
beaten a retreat,verb
beaten around the bush,verb
beaten down,verb
beaten out,verb
beaten up,verb
beatena,adjective
beater,noun
beaters,noun
beatific,adjective
beatification,noun
beatified,verb
beatify,verb
beatifying,verb
beating,verb
beating a retreat,verb
beating around the bush,verb
beating down,verb
beating out,verb
beating up,verb
beating-reed instrument,noun
beatings,noun
beatitude,noun
beatitudes,noun
Beatles,noun
beatnik,noun
Beatrice,noun
beats,verb
beats a retreat,verb
beats around the bush,verb
beats down,verb
beats out,verb
beats per minute,noun
beats up,verb
beau,noun
beau geste,noun
beaufort,noun
Beaufort scale,noun
Beaufort Sea,noun
beaugregory,noun
Beaujolais,noun
Beaumont,noun
Beaumontia,noun
beauteous,adjective
beautician,noun
beauties,noun
beautification,noun
beautified,verb
beautifies,verb
Beautiful,adjective
Beautiful,adjective
beautifully,adjective
beautify,verb
beautifying,verb
beauty,noun
beauty bush,noun
beauty consultant,noun
beauty sleep,noun
Beauvoir,noun
beaux,noun
beaver,noun
beaver board,noun
beaver rat,noun
Beaverbrook,noun
becalmed,adjective
became,verb
Because,conjunction
Because,conjunction
bechamel,noun
Bechtel crab,noun
beck,noun
becket,noun
Beckett,noun
Beckley,noun
Beckman thermometer,noun
beckon,verb
beckoned,verb
beckoning,verb
beckons,verb
becks,noun
become,verb
becomes,verb
becoming,verb
becomingly,adverb
becomingness,noun
Becquerel,noun
Becquerel,noun
bed,noun
bed and breakfast,noun
bed check,noun
bed down,verb
bed ground,noun
bed jacket,noun
bed linen,noun
bed pillow,noun
bed-hop,verb
bed-hopped,verb
bed-hopping,verb
bed-hops,verb
bed-wetting,noun
bedaub,verb
bedaubed,verb
bedaubing,verb
bedaubs,verb
bedazzle,verb
bedazzled,verb
bedazzlements,verb
bedazzles,verb
bedazzling,verb
bedbug,noun
bedchamber,noun
bedchamber,noun
bedclothes,noun
bedded,adjective
bedded down,verb
bedder,noun
bedding,noun
bedding down,verb
bedding material,noun
Bede,noun
bedeck,verb
bedecked,verb
bedecking,verb
bedecks,verb
bedeviled,verb
bedeviling,verb
bedevils,verb
bedew,verb
bedewed,verb
bedewed,adjective
bedewing,verb
bedews,verb
bedfast,adjective
bedfellow,noun
bedfellows,noun
Bedford cord,noun
bedfordshire,noun
bedhead,noun
bedimmed,adjective
bedizen,verb
bedizened,verb
bedizening,verb
bedizens,verb
Bedlam,noun
Bedlam,noun
bedlamite,noun
bedless,adjective
Bedlington terrier,noun
bedouin,noun
bedouin,noun
bedouins,noun
bedpan,noun
bedpost,noun
bedraggle,verb
bedraggled,verb
bedraggled,adjective
bedraggles,verb
bedraggling,verb
bedrest,noun
bedridden,adjective
bedrock,noun
bedroll,noun
bedroom,noun
bedroom community,noun
bedroom furniture,noun
bedroom suite,noun
bedrooms,noun
beds,noun
bedside,noun
bedside manner,noun
bedsitting room,noun
bedsore,noun
bedsores,noun
bedspread,noun
bedspring,noun
bedstead,noun
bedsteads,noun
bedstraw,noun
bedtime,noun
bedwetter,noun
bee,noun
bee balm,noun
bee beetle,noun
bee eater,noun
bee fly,noun
bee moth,noun
bee orchid,noun
bee sting,noun
beebread,noun
beech,noun
beech fern,noun
beechen,adjective
Beecher,noun
beeches,noun
beechnut,noun
beef,noun
beef Bourguignonne,noun
beef broth,noun
beef burrito,noun
beef fondue,noun
beef goulash,noun
beef jerky,noun
beef loin,noun
beef neck,noun
beef roast,noun
beef stew,noun
beef Stroganoff,noun
beef tallow,noun
beef tea,noun
beef tenderloin,noun
beef tongue,noun
beef Wellington,noun
beefcake,noun
beefeaters,noun
beefed-up,adjective
beefs,noun
beefsteak,noun
beefsteak begonia,noun
beefsteak fungus,noun
beefsteak plant,noun
beefsteak tomato,noun
beefsteaks,noun
beefwood,noun
beehive,noun
beekeeper,noun
beekeeping,noun
beeline,noun
been,verb
been active,verb
been born,verb
been due,verb
been well,verb
beep,verb
beeped,verb
beeper,noun
beeping,verb
beeps,verb
beer,noun
beer barrel,noun
beer bottle,noun
beer can,noun
beer drinker,noun
beer garden,noun
beer glass,noun
beer hall,noun
beer mat,noun
beer mug,noun
Beerbohm,noun
beers,noun
beery,adjective
bees,noun
beeswax,noun
beet,noun
beet armyworm,noun
beet blight,noun
beet green,noun
beet sugar,noun
Beethoven,noun
Beethovenian,adjective
beetle,noun
beetle-browed,adjective
beetles,noun
beetling,adjective
beetroot,noun
beetroots,noun
beets,noun
befall,verb
befallen,verb
befalling,verb
befalls,verb
befell,verb
befit,verb
befits,verb
befitted,verb
befitting,verb
befitting,adjective
Before,preposition
Before,preposition
beforehand,adverb
befouled,adjective
befoulment,noun
befriend,verb
befriended,verb
befriending,verb
befriends,verb
befuddle,verb
befuddled,verb
befuddled,adjective
befuddles,verb
befuddling,verb
beg,verb
began,verb
begat,verb
beget,verb
begets,verb
begetter,noun
begetting,verb
beggar,noun
beggar-my-neighbor policy,noun
beggared,verb
beggaring,verb
beggarly,adjective
beggarman,noun
beggars,noun
beggarweed,noun
beggarwoman,noun
beggary,noun
begged,verb
begging,verb
Begin,noun
Begin,verb
beginner,noun
beginners,noun
beginning,noun
beginning,verb
beginninga,adjective
beginnings,noun
begins,verb
begone,exclamation
begonia,noun
Begoniaceae,noun
begot,verb
begotten,verb
begrudge,verb
begrudged,verb
begrudges,verb
begrudging,verb
begrudging,adjective
begs,verb
beguile,verb
beguiled,verb
beguilement,noun
beguiles,verb
beguiling,adjective
beguiling,verb
beguilingly,adverb
Beguine,noun
Beguine,noun
begum,noun
begun,verb
behalf,noun
behave,verb
behaved,verb
behaves,verb
behaving,verb
behavior,noun
behavior therapy,noun
behavioral,adjective
behaviorally,adverb
behaviorism,noun
behaviorist,noun
behavioristic,adjective
behaviour,noun
behaviourism,noun
behaviourist,noun
behaviourists,noun
behaviours,noun
beheaded,adjective
beheld,verb
behemoth,noun
behemoths,noun
behest,noun
Behind,preposition
Behind,preposition
behindhand,adverb
behindp,adjective
behinds,preposition
behold,verb
beholden,adjective
beholdenp,adjective
beholder,noun
beholders,noun
beholding,verb
beholds,verb
behoove,verb
behooved,verb
behooves,verb
behooving,verb
behove,verb
behoves,verb
Behrens,noun
beige,noun
beijing,noun
being,noun
being,noun
being,verb
being active,verb
being born,verb
being due,verb
being well,verb
beings,noun
Beira,noun
beirut,noun
bejewel,verb
Bel,noun
Bel and the Dragon,noun
bel canto,noun
bel esprit,noun
belabor,verb
belabored,verb
belaboring,verb
belabors,verb
belabour,verb
belaboured,verb
belabouring,verb
Belamcanda,noun
Belarus,noun
Belarus,noun
Belarusian,noun
Belarusian,adjective
Belarusian monetary unit,noun
belarusians,adjective
belated,adjective
belatedly,adverb
belay,verb
belayed,verb
belaying,verb
belaying pin,noun
belch,verb
belched,verb
belches,verb
belching,verb
beldam,noun
beleaguer,verb
beleaguered,adjective
beleaguered,verb
beleaguering,verb
Belem,noun
belemnite,noun
belemnitic,adjective
Belemnitidae,noun
Belemnoidea,noun
Belfast,noun
belfries,noun
belfry,noun
Belgian,adjective
Belgian,noun
Belgian endive,noun
Belgian franc,noun
Belgian hare,noun
Belgian sheepdog,noun
Belgian waffle,noun
belgians,adjective
Belgium,noun
Belgium,noun
Belgrade,noun
Belgrade,noun
belie,verb
belied,verb
belief,noun
beliefs,noun
belies,verb
believable,adjective
believably,adverb
believe,verb
believe in,verb
believed,verb
believed in,verb
believeit,verb
believer,noun
believers,noun
believes,verb
believing,verb
believing in,verb
Belisarius,noun
belittle,verb
belittled,verb
belittles,verb
belittling,verb
Belize,noun
Belize,noun
Belize dollar,noun
Bell,noun
Bell,noun
bell apple,noun
bell arch,noun
bell book,noun
bell buoy,noun
bell captain,noun
bell cote,noun
bell deck,noun
bell founder,noun
bell foundry,noun
bell gable,noun
bell heather,noun
bell jar,noun
bell metal,noun
bell pepper,noun
bell push,noun
bell ringer,noun
bell ringing,noun
bell seat,noun
bell tent,noun
bell the cat,verb
bell tower,noun
bell-bottomed,adjective
bell-like call,noun
bell-shaped,adjective
belladonna,noun
belladonna lily,noun
Bellarmine,noun
Bellarmine,noun
bellbird,noun
bellbottom trousers,noun
bellboy,noun
belle,noun
Belle Isle cress,noun
belled the cat,verb
Bellerophon,noun
belles,noun
belles-lettres,noun
belletristic,adjective
bellicose,adjective
bellicosity,noun
bellies,noun
belligerence,noun
belligerency,noun
belligerent,adjective
belligerently,adverb
belling,noun
belling the cat,verb
Bellingham,noun
Bellini,noun
Bellis,noun
bellmen,noun
Belloc,noun
bellona,noun
Bellow,verb
Bellow,noun
bellowed,verb
bellowing,verb
bellows,verb
bellows,noun
Bells,noun
Bells,noun
bells the cat,verb
bellwether,noun
bellwethers,noun
bellwort,noun
belly,noun
belly dance,noun
belly dancer,noun
belly flop,noun
belly laugh,noun
belly-land,verb
belly-landed,verb
belly-landing,verb
belly-lands,verb
bellyband,noun
bellyful,noun
bellylaugh,verb
bellyless,adjective
Belmont Park,noun
Belmont Stakes,noun
belong,verb
belonged,verb
belonging,verb
belongings,noun
belongs,verb
Belonidae,noun
belorussian,adjective
Belostomatidae,noun
beloved,adjective
Below,adverb
Below,adverb
below the belt,adjective
belowground,adjective
Belsen,noun
Belshazzar,noun
belt,noun
belt buckle,noun
belt maker,noun
belt out,verb
belt-fed,adjective
belt-shaped,adjective
belted,verb
belted kingfisher,noun
belted out,verb
belted sandfish,noun
belting,verb
belting out,verb
beltlike,adjective
belts,verb
belts,noun
belts out,verb
beltway,noun
beluga,noun
beluga caviar,noun
belvedere,noun
belying,verb
Bemidji,noun
Bemisia,noun
bemoan,verb
bemoaned,verb
bemoaning,verb
bemoans,verb
bemused,adjective
ben,noun
Ben Gurion,noun
Ben Sira,noun
Bench,noun
Bench,noun
bench clamp,noun
bench hook,noun
bench lathe,noun
bench press,noun
bench warmer,noun
bench warrant,noun
bencher,noun
benches,noun
Benchley,noun
benchmark,noun
benchmarks,noun
Bend,verb
Bend,noun
bendability,noun
bendable,adjective
benday,verb
Benday process,noun
bended,adjective
bender,noun
bending,verb
bends,verb
Beneath,adverb
Beneath,preposition
benedick,noun
Benedict,noun
Benedict,noun
Benedict XIV,noun
Benedict XV,noun
Benedictine,noun
Benedictine,noun
Benedictine order,noun
benedictines,noun
benediction,noun
benedictions,noun
benedictory,adjective
benefact,verb
benefaction,noun
benefactions,noun
benefactive role,noun
benefactor,noun
benefactors,noun
benefactress,noun
benefic,adjective
benefice,noun
beneficed,adjective
beneficence,noun
beneficent,adjective
beneficently,adverb
beneficial,adjective
beneficially,adverb
beneficiaries,noun
beneficiary,noun
beneficiate,verb
benefit,noun
benefit concert,noun
benefit of clergy,noun
benefited,noun
benefiting,noun
benefits,noun
benefitted,noun
benefitting,noun
Benelux,noun
Benet,noun
benevolence,noun
benevolent,adjective
benevolently,adverb
benficiate,verb
Bengal,noun
Bengal,noun
Bengal light,noun
Bengal tiger,noun
Bengali,adjective
Bengali,noun
bengalis,adjective
bengaluru,noun
Benghazi,noun
benight,verb
benighted,adjective
benign,adjective
benign prostatic hyperplasia,noun
benign tumor,noun
benignant,adjective
benignity,noun
benignly,adverb
Benin,noun
Benin,noun
Benin franc,noun
Beninese,noun
benison,noun
Benjamin,noun
Benjamin Franklin Bridge,noun
bennet,noun
Bennett,noun
Bennett,exclamation
Bennettitaceae,noun
Bennettitales,noun
Bennettitis,noun
Bennington,noun
Benny,noun
Benny,noun
beno,verb
benson,noun
bent,adjective
bent,verb
bent hang,noun
Bentham,noun
benthic,adjective
benthos,noun
Benton,noun
bentonite,noun
bentonitic,adjective
bentwood,noun
benumbed,adjective
Benzedrine,noun
benzene,noun
benzene formula,noun
benzenoid,adjective
benzoate,noun
benzoate of soda,noun
benzocaine,noun
benzodiazepine,noun
benzofuran,noun
benzoic,noun
benzoic acid,noun
benzoin,noun
benzoin,noun
benzoyl group,noun
benzoyl peroxide,noun
benzyl,noun
benzylic,adjective
beon,noun
Beowulf,noun
bequeath,verb
bequeathed,verb
bequeathing,verb
bequeaths,verb
bequest,noun
bequests,noun
berate,verb
berated,verb
berates,verb
berating,verb
Berber,noun
Berber,noun
Berberidaceae,noun
Berberis,noun
Berbers,noun
Berbers,noun
Bercy,noun
bereave,verb
bereaved,adjective
bereaved,verb
bereavement,noun
bereavements,noun
bereaving,verb
bereft,verb
bereft,adjective
beret,noun
berg,noun
berg,noun
bergamot,noun
bergamot mint,noun
Bergen,noun
bergenia,noun
berger,noun
Bergman,noun
bergs,noun
bergs,noun
Bergs’,noun
Bergson,noun
beriberi,noun
Bering,noun
Bering,noun
Bering Sea,noun
Bering Strait,noun
Bering Time,noun
Berith,noun
berk,noun
Berkeley,noun
berkelium,noun
berks,noun
Berkshire,noun
Berkshire,noun
Berkshires,noun
Berlage,noun
berlin,noun
berlin,noun
Berlin airlift,noun
Berlin doughnut,noun
Berliner,noun
Berlioz,noun
berm,noun
Bermuda,noun
Bermuda,noun
Bermuda buttercup,noun
Bermuda cedar,noun
Bermuda chub,noun
Bermuda dollar,noun
Bermuda grass,noun
Bermuda maidenhair,noun
Bermuda onion,noun
Bermuda plan,noun
Bermuda rig,noun
Bermuda shorts,noun
Bermuda Triangle,noun
Bermudan,noun
bermudas,noun
Bern,noun
Bern,noun
Bernard,noun
Bernard,noun
berne,noun
Bernese mountain dog,noun
Bernhardt,noun
Bernini,noun
Bernoulli,noun
Bernstein,noun
beroe,noun
Berra,noun
berried,adjective
berries,noun
